"CRUISEJOIN","HAULJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","SEX","WEIGHT","AGE","MATURITY","MATURITY_TABLE","SAMPLE_CODE","GONAD_WT"
NA,NA,"GOA",41,200301,117,155,0,21740,690,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,156,0,21740,720,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,157,0,21740,790,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,158,0,21740,690,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,159,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,117,160,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,161,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,162,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,163,0,21740,780,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,164,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,165,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,166,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,167,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,168,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,169,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,170,0,21740,600,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,171,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,172,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,173,0,21740,760,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,174,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,161,175,0,21740,700,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200301,142,176,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,336,463,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,336,464,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,336,465,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,332,477,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,332,478,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,332,479,0,21740,410,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,332,480,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,348,481,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,348,482,0,21740,710,2,NA,NA,3,3,1010,NA
NA,NA,NA,41,200101,348,483,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,348,484,0,21740,610,2,NA,NA,3,3,1010,NA
NA,NA,NA,41,200101,348,485,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,348,486,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,487,0,21740,620,2,NA,NA,3,3,1010,NA
NA,NA,NA,41,200101,347,488,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,489,0,21740,560,2,NA,NA,3,3,1010,NA
NA,NA,NA,41,200101,347,490,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,334,466,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,334,467,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,334,468,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,334,469,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,334,470,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,471,0,21740,230,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,472,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,473,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,474,0,21740,270,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,475,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,333,476,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,491,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,492,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,493,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,347,494,0,21740,650,2,NA,NA,3,3,1010,NA
NA,NA,NA,41,200101,346,495,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,346,496,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,345,497,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,345,498,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,345,499,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,345,500,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,39,71,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,212,315,0,21740,350,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,73,129,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,164,0,21740,620,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,501,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,502,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,503,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,504,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,505,0,21740,320,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,506,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,507,0,21740,220,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,508,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,509,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,8,510,0,21740,220,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,7,511,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,7,512,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,7,513,0,21740,210,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,7,514,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,7,515,0,21740,230,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,6,516,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,6,517,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,6,518,0,21740,340,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,6,519,0,21740,210,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,6,520,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,53,521,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,53,522,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,53,523,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,53,524,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,53,525,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,54,526,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,54,527,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,54,528,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,54,529,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,54,530,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,50,531,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,50,532,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,50,533,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,50,534,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,50,535,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,52,536,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,52,537,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,52,538,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,52,539,0,21740,700,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,52,540,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,541,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,542,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,543,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,544,0,21740,380,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,545,0,21740,360,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,546,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,58,547,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,548,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,549,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,550,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,551,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,552,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,553,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,61,554,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,555,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,556,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,557,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,558,0,21740,280,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,559,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200102,60,560,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,102,174,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,102,175,0,21740,400,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,102,176,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,101,177,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,101,178,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,101,179,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,101,180,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,121,181,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,121,182,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,121,183,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,184,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,185,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,186,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,187,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,188,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,189,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,120,190,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,119,191,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,119,192,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,119,193,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,119,194,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,119,195,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,118,196,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,118,197,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,118,198,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,118,199,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,118,200,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,201,0,21740,370,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,202,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,203,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,204,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,205,0,21740,380,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,137,206,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,136,207,0,21740,340,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,136,208,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,136,209,0,21740,350,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,136,210,0,21740,390,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,135,211,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,135,212,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,135,213,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,135,214,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,135,215,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,221,0,21740,410,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,222,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,223,0,21740,460,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,224,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,225,0,21740,370,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,153,226,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,150,227,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,150,228,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,150,229,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,150,230,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,149,231,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,149,232,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,149,233,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,149,234,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,149,235,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,148,236,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,148,237,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,148,238,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,148,239,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,148,240,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,167,241,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,167,242,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,167,243,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,167,244,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,245,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,134,216,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,134,217,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,134,218,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,134,219,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,134,220,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,246,0,21740,460,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,247,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,248,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,249,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,166,250,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,165,251,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,165,252,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,165,253,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,165,254,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,165,255,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,164,256,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,164,257,0,21740,310,3,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,164,258,0,21740,330,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,164,259,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,164,260,0,21740,350,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,186,261,0,21740,420,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,186,262,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,186,263,0,21740,420,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,186,264,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,186,265,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,185,266,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,185,267,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,185,268,0,21740,250,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,185,269,0,21740,180,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,185,270,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,184,271,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,184,272,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,184,273,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,184,274,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,184,275,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,183,276,0,21740,350,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,183,277,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,183,278,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,183,279,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,183,280,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,281,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,282,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,283,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,284,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,285,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,201,286,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,198,287,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,198,288,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,198,289,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,198,290,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,197,291,0,21740,550,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,56,113,0,21740,510,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,56,114,0,21740,610,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,56,115,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,56,116,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,62,117,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,62,118,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,62,119,0,21740,560,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,62,120,0,21740,600,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,77,121,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,77,122,0,21740,490,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,77,123,0,21740,450,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,77,124,0,21740,440,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,75,125,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,75,126,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,75,127,0,21740,710,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,75,128,0,21740,570,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,73,130,0,21740,680,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,73,131,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,73,132,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,72,133,0,21740,660,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,72,134,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,72,135,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,72,136,0,21740,610,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,89,141,0,21740,430,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,142,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,143,0,21740,570,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,144,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,145,0,21740,550,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,146,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,147,0,21740,440,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,71,137,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,71,138,0,21740,510,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,71,139,0,21740,520,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,71,140,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,148,0,21740,520,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,91,149,0,21740,670,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,150,0,21740,650,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,151,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,152,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,153,0,21740,620,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,154,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,155,0,21740,530,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,156,0,21740,540,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,157,0,21740,540,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,92,158,0,21740,530,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,94,159,0,21740,640,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,94,160,0,21740,590,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,161,0,21740,500,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,162,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,163,0,21740,470,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,165,0,21740,590,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,166,0,21740,480,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,105,167,0,21740,630,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,103,168,0,21740,480,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,103,169,0,21740,640,1,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,103,170,0,21740,470,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,103,171,0,21740,560,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,102,172,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,NA,41,200101,102,173,0,21740,390,2,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,261,0,21740,450,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,262,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,263,0,21740,500,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,264,0,21740,490,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,265,0,21740,580,1,NA,NA,NA,NA,1010,NA
NA,NA,"GOA",41,200201,192,266,0,21740,530,1,NA,NA,NA,NA,1010,NA
